id,make_model_id,year,name,description,msrp,invoice,created,modified,make_model
771,10,2022,M440i,M440i 2dr Convertible (3.0L 6cyl Turbo gas/electric hybrid 8A),64200,60205,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
772,10,2022,M440i xDrive,M440i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),66200,62065,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
773,10,2022,M440i xDrive,M440i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),58700,55090,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
774,10,2022,430i,430i 2dr Convertible (2.0L 4cyl Turbo 8A),53300,50070,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
775,10,2022,M440i,M440i 2dr Coupe (3.0L 6cyl Turbo gas/electric hybrid 8A),56700,53230,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
776,10,2022,430i,430i 2dr Coupe (2.0L 4cyl Turbo 8A),45800,43095,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
777,10,2022,430i xDrive,430i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),55300,51930,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
778,10,2022,430i xDrive,430i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),47800,44955,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
779,10,2022,M4,M4 2dr Coupe (3.0L 6cyl Turbo 6M),72000,67460,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
780,10,2022,M4 Competition,M4 Competition 2dr Coupe (3.0L 6cyl Turbo 8A),74900,70155,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
781,10,2022,M4 Competition xDrive,M4 Competition xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),79000,73970,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
782,10,2022,M4 Competition xDrive,M4 Competition xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),86500,80945,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 10, 'make_id': 3, 'name': '4 Series', 'make': {'id': 3, 'name': 'BMW'}}"
783,11,2022,430i,430i 4dr Sedan (2.0L 4cyl Turbo 8A),45200,42535,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 11, 'make_id': 3, 'name': '4 Series Gran Coupe', 'make': {'id': 3, 'name': 'BMW'}}"
784,11,2022,M440i xDrive,M440i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),58200,54625,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 11, 'make_id': 3, 'name': '4 Series Gran Coupe', 'make': {'id': 3, 'name': 'BMW'}}"
785,142,2022,530i,530i 4dr Sedan (2.0L 4cyl Turbo 8A),54200,50905,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 142, 'make_id': 3, 'name': '5 Series', 'make': {'id': 3, 'name': 'BMW'}}"
786,142,2022,530i xDrive,530i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),56500,53045,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 142, 'make_id': 3, 'name': '5 Series', 'make': {'id': 3, 'name': 'BMW'}}"
787,142,2022,540i,540i 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),59950,56255,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 142, 'make_id': 3, 'name': '5 Series', 'make': {'id': 3, 'name': 'BMW'}}"
788,142,2022,540i xDrive,540i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),62250,58395,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 142, 'make_id': 3, 'name': '5 Series', 'make': {'id': 3, 'name': 'BMW'}}"
789,142,2022,530e,530e 4dr Sedan (2.0L 4cyl Turbo gas/electric hybrid 8A),55550,52160,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 142, 'make_id': 3, 'name': '5 Series', 'make': {'id': 3, 'name': 'BMW'}}"
790,142,2022,530e xDrive,530e xDrive 4dr Sedan AWD (2.0L 4cyl Turbo gas/electric hybrid 8A),57850,54300,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 142, 'make_id': 3, 'name': '5 Series', 'make': {'id': 3, 'name': 'BMW'}}"
791,142,2022,M550i xDrive,M550i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),76800,71925,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 142, 'make_id': 3, 'name': '5 Series', 'make': {'id': 3, 'name': 'BMW'}}"
792,142,2022,M5,M5 4dr Sedan AWD (4.4L 8cyl Turbo 8A),103700,96940,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 142, 'make_id': 3, 'name': '5 Series', 'make': {'id': 3, 'name': 'BMW'}}"
793,142,2022,M5 CS,M5 CS 4dr Sedan AWD (4.4L 8cyl Turbo 8A),142000,132560,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 142, 'make_id': 3, 'name': '5 Series', 'make': {'id': 3, 'name': 'BMW'}}"
794,143,2022,M760i xDrive,M760i xDrive 4dr Sedan AWD (6.6L 12cyl Turbo 8A),157800,147255,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 143, 'make_id': 3, 'name': '7 Series', 'make': {'id': 3, 'name': 'BMW'}}"
795,143,2022,750i xDrive,750i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),103000,96290,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 143, 'make_id': 3, 'name': '7 Series', 'make': {'id': 3, 'name': 'BMW'}}"
796,143,2022,745e xDrive,745e xDrive 4dr Sedan AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),95900,89685,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 143, 'make_id': 3, 'name': '7 Series', 'make': {'id': 3, 'name': 'BMW'}}"
797,143,2022,740i xDrive,740i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),89800,84015,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 143, 'make_id': 3, 'name': '7 Series', 'make': {'id': 3, 'name': 'BMW'}}"
798,143,2022,740i,740i 4dr Sedan (3.0L 6cyl Turbo 8A),86800,81225,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 143, 'make_id': 3, 'name': '7 Series', 'make': {'id': 3, 'name': 'BMW'}}"
799,12,2022,840i xDrive,840i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),97300,90990,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 12, 'make_id': 3, 'name': '8 Series', 'make': {'id': 3, 'name': 'BMW'}}"
800,12,2022,M850i xDrive,M850i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),109400,102240,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 12, 'make_id': 3, 'name': '8 Series', 'make': {'id': 3, 'name': 'BMW'}}"
801,12,2022,840i xDrive,840i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),87900,82245,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 12, 'make_id': 3, 'name': '8 Series', 'make': {'id': 3, 'name': 'BMW'}}"
802,12,2022,M850i xDrive,M850i xDrive 2dr Coupe AWD (4.4L 8cyl Turbo 8A),99900,93405,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 12, 'make_id': 3, 'name': '8 Series', 'make': {'id': 3, 'name': 'BMW'}}"
803,12,2022,840i,840i 2dr Convertible (3.0L 6cyl Turbo 8A),94400,88290,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 12, 'make_id': 3, 'name': '8 Series', 'make': {'id': 3, 'name': 'BMW'}}"
804,12,2022,840i,840i 2dr Coupe (3.0L 6cyl Turbo 8A),85000,79550,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 12, 'make_id': 3, 'name': '8 Series', 'make': {'id': 3, 'name': 'BMW'}}"
805,12,2022,M8 Competition,M8 Competition 2dr Coupe AWD (4.4L 8cyl Turbo 8A),130000,121400,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 12, 'make_id': 3, 'name': '8 Series', 'make': {'id': 3, 'name': 'BMW'}}"
806,12,2022,M8 Competition,M8 Competition 2dr Convertible AWD (4.4L 8cyl Turbo 8A),139500,130235,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 12, 'make_id': 3, 'name': '8 Series', 'make': {'id': 3, 'name': 'BMW'}}"
807,13,2022,840i,840i 4dr Sedan (3.0L 6cyl Turbo 8A),85000,79550,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 13, 'make_id': 3, 'name': '8 Series Gran Coupe', 'make': {'id': 3, 'name': 'BMW'}}"
808,13,2022,840i xDrive,840i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),87900,82245,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 13, 'make_id': 3, 'name': '8 Series Gran Coupe', 'make': {'id': 3, 'name': 'BMW'}}"
809,13,2022,M850i xDrive,M850i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),99900,93405,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 13, 'make_id': 3, 'name': '8 Series Gran Coupe', 'make': {'id': 3, 'name': 'BMW'}}"
810,13,2022,M8 Competition,M8 Competition 4dr Sedan AWD (4.4L 8cyl Turbo 8A),130000,121400,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 13, 'make_id': 3, 'name': '8 Series Gran Coupe', 'make': {'id': 3, 'name': 'BMW'}}"
811,144,2022,xDrive,xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),143200,133675,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 144, 'make_id': 3, 'name': 'ALPINA B7', 'make': {'id': 3, 'name': 'BMW'}}"
812,14,2022,Base,4dr Sedan AWD (4.4L 8cyl Turbo 8A),139900,130605,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 14, 'make_id': 3, 'name': 'ALPINA B8 Gran Coupe', 'make': {'id': 3, 'name': 'BMW'}}"
813,145,2022,Base,4dr SUV AWD (4.4L 8cyl Turbo 8A),141300,131910,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 145, 'make_id': 3, 'name': 'ALPINA XB7', 'make': {'id': 3, 'name': 'BMW'}}"
814,146,2022,eDrive40,eDrive40 4dr Sedan (electric DD),55400,52020,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 146, 'make_id': 3, 'name': 'i4', 'make': {'id': 3, 'name': 'BMW'}}"
815,146,2022,M50,M50 4dr Sedan AWD (electric DD),65900,61785,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 146, 'make_id': 3, 'name': 'i4', 'make': {'id': 3, 'name': 'BMW'}}"
816,15,2022,xDrive50,xDrive50 4dr SUV AWD (electric DD),83200,77875,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 15, 'make_id': 3, 'name': 'iX', 'make': {'id': 3, 'name': 'BMW'}}"
817,147,2022,sDrive28i,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),35400,33420,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 147, 'make_id': 3, 'name': 'X1', 'make': {'id': 3, 'name': 'BMW'}}"
818,147,2022,xDrive28i,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),37400,35280,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 147, 'make_id': 3, 'name': 'X1', 'make': {'id': 3, 'name': 'BMW'}}"
819,16,2022,xDrive28i,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),38600,36400,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 16, 'make_id': 3, 'name': 'X2', 'make': {'id': 3, 'name': 'BMW'}}"
820,16,2022,M35i,M35i 4dr SUV AWD (2.0L 4cyl Turbo 8A),46450,43700,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 16, 'make_id': 3, 'name': 'X2', 'make': {'id': 3, 'name': 'BMW'}}"
821,16,2022,sDrive28i,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),36600,34540,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 16, 'make_id': 3, 'name': 'X2', 'make': {'id': 3, 'name': 'BMW'}}"
822,148,2022,sDrive30i,sDrive30i 4dr SUV (2.0L 4cyl Turbo 8A),43700,41140,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 148, 'make_id': 3, 'name': 'X3', 'make': {'id': 3, 'name': 'BMW'}}"
823,148,2022,xDrive30i,xDrive30i 4dr SUV AWD (2.0L 4cyl Turbo 8A),45700,43000,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 148, 'make_id': 3, 'name': 'X3', 'make': {'id': 3, 'name': 'BMW'}}"
824,148,2022,M40i,M40i 4dr SUV AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),57800,54255,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 148, 'make_id': 3, 'name': 'X3', 'make': {'id': 3, 'name': 'BMW'}}"
825,148,2022,M,M 4dr SUV AWD (3.0L 6cyl Turbo 8A),70100,65695,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 148, 'make_id': 3, 'name': 'X3', 'make': {'id': 3, 'name': 'BMW'}}"
826,149,2022,xDrive30i,xDrive30i 4dr SUV AWD (2.0L 4cyl Turbo 8A),51800,48675,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 149, 'make_id': 3, 'name': 'X4', 'make': {'id': 3, 'name': 'BMW'}}"
827,149,2022,M40i,M40i 4dr SUV AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),62400,58530,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 149, 'make_id': 3, 'name': 'X4', 'make': {'id': 3, 'name': 'BMW'}}"
828,149,2022,M,M 4dr SUV AWD (3.0L 6cyl Turbo 8A),73600,68950,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 149, 'make_id': 3, 'name': 'X4', 'make': {'id': 3, 'name': 'BMW'}}"
829,150,2022,sDrive40i,sDrive40i 4dr SUV (3.0L 6cyl Turbo gas/electric hybrid 8A),60600,56860,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 150, 'make_id': 3, 'name': 'X5', 'make': {'id': 3, 'name': 'BMW'}}"
830,150,2022,xDrive45e,xDrive45e 4dr SUV AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),63700,59740,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 150, 'make_id': 3, 'name': 'X5', 'make': {'id': 3, 'name': 'BMW'}}"
831,150,2022,xDrive40i,xDrive40i 4dr SUV AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),62900,58995,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 150, 'make_id': 3, 'name': 'X5', 'make': {'id': 3, 'name': 'BMW'}}"
832,150,2022,M50i,M50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),82800,77505,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 150, 'make_id': 3, 'name': 'X5', 'make': {'id': 3, 'name': 'BMW'}}"
833,150,2022,M,M 4dr SUV AWD (4.4L 8cyl Turbo 8A),106100,99175,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 150, 'make_id': 3, 'name': 'X5', 'make': {'id': 3, 'name': 'BMW'}}"
834,151,2022,xDrive40i,xDrive40i 4dr SUV AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),67350,63135,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 151, 'make_id': 3, 'name': 'X6', 'make': {'id': 3, 'name': 'BMW'}}"
835,151,2022,M50i,M50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),86250,80715,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 151, 'make_id': 3, 'name': 'X6', 'make': {'id': 3, 'name': 'BMW'}}"
836,151,2022,M,M 4dr SUV AWD (4.4L 8cyl Turbo 8A),109600,102430,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 151, 'make_id': 3, 'name': 'X6', 'make': {'id': 3, 'name': 'BMW'}}"
837,152,2022,xDrive40i,xDrive40i 4dr SUV AWD (3.0L 6cyl Turbo gas/electric hybrid 8A),74900,70155,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 152, 'make_id': 3, 'name': 'X7', 'make': {'id': 3, 'name': 'BMW'}}"
838,152,2022,M50i,M50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),99800,93315,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 152, 'make_id': 3, 'name': 'X7', 'make': {'id': 3, 'name': 'BMW'}}"
839,153,2022,sDrive30i,sDrive30i 2dr Convertible (2.0L 4cyl Turbo 8A),49900,46905,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 153, 'make_id': 3, 'name': 'Z4', 'make': {'id': 3, 'name': 'BMW'}}"
840,153,2022,sDrive M40i,sDrive M40i 2dr Convertible (3.0L 6cyl Turbo 8A),63700,59740,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 153, 'make_id': 3, 'name': 'Z4', 'make': {'id': 3, 'name': 'BMW'}}"
841,17,2022,Essence,Essence 4dr SUV (3.6L 6cyl 9A),42800,40831,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 17, 'make_id': 4, 'name': 'Enclave', 'make': {'id': 4, 'name': 'Buick'}}"
842,17,2022,Avenir,Avenir 4dr SUV AWD (3.6L 6cyl 9A),57100,54473,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 17, 'make_id': 4, 'name': 'Enclave', 'make': {'id': 4, 'name': 'Buick'}}"
843,17,2022,Premium,Premium 4dr SUV AWD (3.6L 6cyl 9A),51800,49417,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 17, 'make_id': 4, 'name': 'Enclave', 'make': {'id': 4, 'name': 'Buick'}}"
844,17,2022,Essence,Essence 4dr SUV AWD (3.6L 6cyl 9A),44800,42739,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 17, 'make_id': 4, 'name': 'Enclave', 'make': {'id': 4, 'name': 'Buick'}}"
845,17,2022,Premium,Premium 4dr SUV (3.6L 6cyl 9A),49800,47509,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 17, 'make_id': 4, 'name': 'Enclave', 'make': {'id': 4, 'name': 'Buick'}}"
846,17,2022,Avenir,Avenir 4dr SUV (3.6L 6cyl 9A),55100,52565,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 17, 'make_id': 4, 'name': 'Enclave', 'make': {'id': 4, 'name': 'Buick'}}"
847,154,2022,Preferred,Preferred 4dr SUV (1.4L 4cyl Turbo 6A),24600,23714,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 154, 'make_id': 4, 'name': 'Encore', 'make': {'id': 4, 'name': 'Buick'}}"
848,154,2022,Preferred,Preferred 4dr SUV AWD (1.4L 4cyl Turbo 6A),25220,24312,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 154, 'make_id': 4, 'name': 'Encore', 'make': {'id': 4, 'name': 'Buick'}}"
849,18,2022,Essence,Essence 4dr SUV AWD (1.3L 3cyl Turbo 9A),30600,29498,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 18, 'make_id': 4, 'name': 'Encore GX', 'make': {'id': 4, 'name': 'Buick'}}"
850,18,2022,Essence,Essence 4dr SUV (1.3L 3cyl Turbo CVT),29000,27956,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 18, 'make_id': 4, 'name': 'Encore GX', 'make': {'id': 4, 'name': 'Buick'}}"
851,18,2022,Select,Select 4dr SUV (1.2L 3cyl Turbo CVT),25800,24871,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 18, 'make_id': 4, 'name': 'Encore GX', 'make': {'id': 4, 'name': 'Buick'}}"
852,18,2022,Preferred,Preferred 4dr SUV (1.2L 3cyl Turbo CVT),24200,23329,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 18, 'make_id': 4, 'name': 'Encore GX', 'make': {'id': 4, 'name': 'Buick'}}"
853,18,2022,Preferred,Preferred 4dr SUV AWD (1.3L 3cyl Turbo 9A),26200,25257,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 18, 'make_id': 4, 'name': 'Encore GX', 'make': {'id': 4, 'name': 'Buick'}}"
854,18,2022,Select,Select 4dr SUV AWD (1.3L 3cyl Turbo 9A),27800,26799,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 18, 'make_id': 4, 'name': 'Encore GX', 'make': {'id': 4, 'name': 'Buick'}}"
855,19,2022,Avenir,Avenir 4dr SUV AWD (2.0L 4cyl Turbo 9A),42200,40259,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 19, 'make_id': 4, 'name': 'Envision', 'make': {'id': 4, 'name': 'Buick'}}"
856,19,2022,Avenir,Avenir 4dr SUV (2.0L 4cyl Turbo 9A),40400,38542,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 19, 'make_id': 4, 'name': 'Envision', 'make': {'id': 4, 'name': 'Buick'}}"
857,19,2022,Preferred,Preferred 4dr SUV (2.0L 4cyl Turbo 9A),31800,30337,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 19, 'make_id': 4, 'name': 'Envision', 'make': {'id': 4, 'name': 'Buick'}}"
858,19,2022,Preferred,Preferred 4dr SUV AWD (2.0L 4cyl Turbo 9A),33600,32054,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 19, 'make_id': 4, 'name': 'Envision', 'make': {'id': 4, 'name': 'Buick'}}"
859,19,2022,Essence,Essence 4dr SUV AWD (2.0L 4cyl Turbo 9A),37800,36061,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 19, 'make_id': 4, 'name': 'Envision', 'make': {'id': 4, 'name': 'Buick'}}"
860,19,2022,Essence,Essence 4dr SUV (2.0L 4cyl Turbo 9A),36000,34344,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 19, 'make_id': 4, 'name': 'Envision', 'make': {'id': 4, 'name': 'Buick'}}"
861,20,2022,V,V 4dr Sedan (2.7L 4cyl Turbo 10A),45895,43600,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 20, 'make_id': 5, 'name': 'CT4', 'make': {'id': 5, 'name': 'Cadillac'}}"
862,20,2022,Luxury,Luxury 4dr Sedan (2.0L 4cyl Turbo 8A),33695,32010,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 20, 'make_id': 5, 'name': 'CT4', 'make': {'id': 5, 'name': 'Cadillac'}}"
863,20,2022,Sport,Sport 4dr Sedan (2.0L 4cyl Turbo 8A),39795,37805,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 20, 'make_id': 5, 'name': 'CT4', 'make': {'id': 5, 'name': 'Cadillac'}}"
864,20,2022,Premium Luxury,Premium Luxury 4dr Sedan (2.0L 4cyl Turbo 8A),38595,36665,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 20, 'make_id': 5, 'name': 'CT4', 'make': {'id': 5, 'name': 'Cadillac'}}"
865,155,2022,Base,4dr Sedan (3.6L 6cyl Turbo 6M),58995,56045,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 155, 'make_id': 5, 'name': 'CT4-V Blackwing', 'make': {'id': 5, 'name': 'Cadillac'}}"
866,21,2022,Luxury,Luxury 4dr Sedan (2.0L 4cyl Turbo 10A),37295,35430,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 21, 'make_id': 5, 'name': 'CT5', 'make': {'id': 5, 'name': 'Cadillac'}}"
867,21,2022,Sport,Sport 4dr Sedan (2.0L 4cyl Turbo 10A),42995,40845,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 21, 'make_id': 5, 'name': 'CT5', 'make': {'id': 5, 'name': 'Cadillac'}}"
868,21,2022,Premium Luxury,Premium Luxury 4dr Sedan (2.0L 4cyl Turbo 10A),41795,39705,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 21, 'make_id': 5, 'name': 'CT5', 'make': {'id': 5, 'name': 'Cadillac'}}"
869,21,2022,V,V 4dr Sedan (3.0L 6cyl Turbo 10A),50095,47590,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 21, 'make_id': 5, 'name': 'CT5', 'make': {'id': 5, 'name': 'Cadillac'}}"
870,156,2022,Base,4dr Sedan (6.2L 8cyl S/C 6M),83995,79795,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 156, 'make_id': 5, 'name': 'CT5-V Blackwing', 'make': {'id': 5, 'name': 'Cadillac'}}"
871,22,2022,Luxury,Luxury 4dr SUV (6.2L 8cyl 10A),76295,72480,2022-08-30T22:20:17-04:00,2022-08-30T22:20:17-04:00,"{'id': 22, 'make_id': 5, 'name': 'Escalade', 'make': {'id': 5, 'name': 'Cadillac'}}"
